#序号	技能	职业	等级
53959	503	477	0
53960	503	481	0
53961	503	999	0
53962	504	1	0
53963	504	11	0
53964	504	12	0
53965	504	13	0
53966	504	14	0
53967	504	15	0
53968	504	16	0
53969	504	17	0
53970	504	21	0
53971	504	22	0
53972	504	23	0
53973	504	24	0
53974	504	25	1
53975	504	26	1
53976	504	27	1
53977	504	31	0
53978	504	32	0
53979	504	33	0
53980	504	34	0
53981	504	35	0
53982	504	36	0
53983	504	37	0
53984	504	41	0
53985	504	42	0
53986	504	43	0
53987	504	44	0
53988	504	45	0
53989	504	46	0
53990	504	47	0
53991	504	51	0
53992	504	52	0
53993	504	53	0
53994	504	54	0
53995	504	55	0
53996	504	56	0
53997	504	57	0
53998	504	61	0
53999	504	62	0
54000	504	63	0
54001	504	64	0
54002	504	65	0
54003	504	66	0
54004	504	67	0
54005	504	71	0
54006	504	72	0
54007	504	73	0
54008	504	74	0
54009	504	75	0
54010	504	76	0
54011	504	77	0
54012	504	81	0
54013	504	82	0
54014	504	83	0
54015	504	84	0
54016	504	85	0
54017	504	86	0
54018	504	87	0
54019	504	91	0
54020	504	92	0
54021	504	93	0
54022	504	94	0
54023	504	95	0
54024	504	96	0
54025	504	97	0
54026	504	101	0
54027	504	102	0
54028	504	103	0
54029	504	104	0
54030	504	105	0
54031	504	106	0
54032	504	107	0
54033	504	111	0
54034	504	112	0
54035	504	113	0
54036	504	114	0
54037	504	115	0
54038	504	116	0
54039	504	117	0
54040	504	121	0
54041	504	122	0
54042	504	123	0
54043	504	124	0
54044	504	125	0
54045	504	126	0
54046	504	127	0
54047	504	131	0
54048	504	132	0
54049	504	133	0
54050	504	134	0
54051	504	135	0
54052	504	136	0
54053	504	137	0
54054	504	141	0
54055	504	142	0
54056	504	143	0
54057	504	144	0
54058	504	145	0
54059	504	146	0
54060	504	147	0
54061	504	151	0
54062	504	152	0
54063	504	153	0
54064	504	154	0
54065	504	155	0
54066	504	156	0
54067	504	157	0
54068	504	161	0
54069	504	162	0
54070	504	163	0
54071	504	164	0
54072	504	165	0
54073	504	166	0
54074	504	167	0
54075	504	171	0
54076	504	172	0
54077	504	173	0
54078	504	174	0
54079	504	175	0
54080	504	176	0
54081	504	177	0
54082	504	181	0
54083	504	182	0
54084	504	183	0
54085	504	184	0
54086	504	185	0
54087	504	186	0
54088	504	187	0
54089	504	201	0
54090	504	202	0
54091	504	203	0
54092	504	204	0
54093	504	205	0
54094	504	206	0
54095	504	207	0
54096	504	211	0
54097	504	212	0
54098	504	213	0
54099	504	214	0
54100	504	215	0
54101	504	216	0
54102	504	217	0
54103	504	221	0
54104	504	222	0
54105	504	223	0
54106	504	224	0
54107	504	225	0
54108	504	226	0
54109	504	227	0
54110	504	231	0
54111	504	232	0
54112	504	233	0
54113	504	234	0
54114	504	235	0
54115	504	236	0
54116	504	237	0
54117	504	241	0
54118	504	242	0
54119	504	243	0
54120	504	244	0
54121	504	245	0
54122	504	246	0
54123	504	247	0
54124	504	251	0
54125	504	252	0
54126	504	253	0
54127	504	254	0
54128	504	255	0
54129	504	256	0
54130	504	257	0
54131	504	261	0
54132	504	262	0
54133	504	263	0
54134	504	264	0
54135	504	265	0
54136	504	266	0
54137	504	267	0
54138	504	271	0
54139	504	272	0
54140	504	273	0
54141	504	274	0
54142	504	275	0
54143	504	276	0
54144	504	277	0
54145	504	281	0
54146	504	282	0
54147	504	283	0
54148	504	284	0
54149	504	285	0
54150	504	286	0
54151	504	287	0
54152	504	291	0
54153	504	292	0
54154	504	293	0
54155	504	294	0
54156	504	295	0
54157	504	296	0
54158	504	297	0
54159	504	301	0
54160	504	302	0
54161	504	303	0
54162	504	304	0
54163	504	305	0
54164	504	306	0
54165	504	307	0
54166	504	311	0
54167	504	312	0
54168	504	313	0
54169	504	314	0
54170	504	315	0
54171	504	316	0
54172	504	317	0
54173	504	321	0
54174	504	322	0
54175	504	323	0
54176	504	324	0
54177	504	325	0
54178	504	326	0
54179	504	327	0
54180	504	331	0
54181	504	332	0
54182	504	333	0
54183	504	334	0
54184	504	335	0
54185	504	336	0
54186	504	337	0
54187	504	341	0
54188	504	342	0
54189	504	343	0
54190	504	344	0
54191	504	345	0
54192	504	346	0
54193	504	347	0
54194	504	351	0
54195	504	352	0
54196	504	353	0
54197	504	354	0
54198	504	355	0
54199	504	356	0
54200	504	357	0
54201	504	361	0
54202	504	362	0
54203	504	363	0
54204	504	364	0
54205	504	365	0
54206	504	366	0
54207	504	367	0
54208	504	371	0
54209	504	372	0
54210	504	373	0
54211	504	374	0
54212	504	375	0
54213	504	376	0
54214	504	377	0
54215	504	381	0
54216	504	382	0
54217	504	383	0
54218	504	384	0
54219	504	385	0
54220	504	386	0
54221	504	387	0
54222	504	391	0
54223	504	392	0
54224	504	393	0
54225	504	394	0
54226	504	395	0
54227	504	396	0
54228	504	397	0
54229	504	401	0
54230	504	402	0
54231	504	403	0
54232	504	404	0
54233	504	405	0
54234	504	406	0
54235	504	407	0
54236	504	411	0
54237	504	412	0
54238	504	413	0
54239	504	414	0
54240	504	415	0
54241	504	416	0
54242	504	417	0
54243	504	421	0
54244	504	422	0
54245	504	423	0
54246	504	424	0
54247	504	425	0
54248	504	426	0
54249	504	427	0
54250	504	431	0
54251	504	432	0
54252	504	433	0
54253	504	434	0
54254	504	435	0
54255	504	436	0
54256	504	437	0
54257	504	441	0
54258	504	442	0
54259	504	443	0
54260	504	444	0
54261	504	445	0
54262	504	446	0
54263	504	447	0
54264	504	451	0
54265	504	452	0
54266	504	453	0
54267	504	454	0
54268	504	455	0
54269	504	456	0
54270	504	457	0
54271	504	461	0
54272	504	462	0
54273	504	463	0
54274	504	464	0
54275	504	465	0
54276	504	466	0
54277	504	467	0
54278	504	471	0
54279	504	472	0
54280	504	473	0
54281	504	474	0
54282	504	475	0
54283	504	476	0
54284	504	477	0
54285	504	481	0
54286	504	999	0
54287	505	1	0
54288	505	11	0
54289	505	12	0
54290	505	13	0
54291	505	14	0
54292	505	15	0
54293	505	16	0
54294	505	17	0
54295	505	21	0
54296	505	22	0
54297	505	23	0
54298	505	24	0
54299	505	25	0
54300	505	26	0
54301	505	27	0
54302	505	31	0
54303	505	32	0
54304	505	33	0
54305	505	34	0
54306	505	35	0
54307	505	36	0
54308	505	37	0
54309	505	41	0
54310	505	42	0
54311	505	43	0
54312	505	44	0
54313	505	45	0
54314	505	46	0
54315	505	47	0
54316	505	51	0
54317	505	52	0
54318	505	53	0
54319	505	54	0
54320	505	55	0
54321	505	56	0
54322	505	57	0
54323	505	61	0
54324	505	62	0
54325	505	63	0
54326	505	64	0
54327	505	65	1
54328	505	66	1
54329	505	67	1
54330	505	71	0
54331	505	72	0
54332	505	73	0
54333	505	74	0
54334	505	75	0
54335	505	76	0
54336	505	77	0
54337	505	81	0
54338	505	82	0
54339	505	83	0
54340	505	84	0
54341	505	85	0
54342	505	86	0
54343	505	87	0
54344	505	91	0
54345	505	92	0
54346	505	93	0
54347	505	94	0
54348	505	95	0
54349	505	96	0
54350	505	97	0
54351	505	101	0
54352	505	102	0
54353	505	103	0
54354	505	104	0
54355	505	105	0
54356	505	106	0
54357	505	107	0
54358	505	111	0
54359	505	112	0
54360	505	113	0
54361	505	114	0
54362	505	115	0
54363	505	116	0
54364	505	117	0
54365	505	121	0
54366	505	122	0
54367	505	123	0
54368	505	124	0
54369	505	125	0
54370	505	126	0
54371	505	127	0
54372	505	131	0
54373	505	132	0
54374	505	133	0
54375	505	134	0
54376	505	135	0
54377	505	136	0
54378	505	137	0
54379	505	141	0
54380	505	142	0
54381	505	143	0
54382	505	144	0
54383	505	145	0
54384	505	146	0
54385	505	147	0
54386	505	151	0
54387	505	152	0
54388	505	153	0
54389	505	154	0
54390	505	155	0
54391	505	156	0
54392	505	157	0
54393	505	161	0
54394	505	162	0
54395	505	163	0
54396	505	164	0
54397	505	165	0
54398	505	166	0
54399	505	167	0
54400	505	171	0
54401	505	172	0
54402	505	173	0
54403	505	174	0
54404	505	175	0
54405	505	176	0
54406	505	177	0
54407	505	181	0
54408	505	182	0
54409	505	183	0
54410	505	184	0
54411	505	185	0
54412	505	186	0
54413	505	187	0
54414	505	201	0
54415	505	202	0
54416	505	203	0
54417	505	204	0
54418	505	205	0
54419	505	206	0
54420	505	207	0
54421	505	211	0
54422	505	212	0
54423	505	213	0
54424	505	214	0
54425	505	215	0
54426	505	216	0
54427	505	217	0
54428	505	221	0
54429	505	222	0
54430	505	223	0
54431	505	224	0
54432	505	225	0
54433	505	226	0
54434	505	227	0
54435	505	231	0
54436	505	232	0
54437	505	233	0
54438	505	234	0
54439	505	235	0
54440	505	236	0
54441	505	237	0
54442	505	241	0
54443	505	242	0
54444	505	243	0
54445	505	244	0
54446	505	245	0
54447	505	246	0
54448	505	247	0
54449	505	251	0
54450	505	252	0
54451	505	253	0
54452	505	254	0
54453	505	255	0
54454	505	256	0
54455	505	257	0
54456	505	261	0
54457	505	262	0
54458	505	263	0
54459	505	264	0
54460	505	265	0
54461	505	266	0
54462	505	267	0
54463	505	271	0
54464	505	272	0
54465	505	273	0
54466	505	274	0
54467	505	275	0
54468	505	276	0
54469	505	277	0
54470	505	281	0
54471	505	282	0
54472	505	283	0
54473	505	284	0
54474	505	285	0
54475	505	286	0
54476	505	287	0
54477	505	291	0
54478	505	292	0
54479	505	293	0
54480	505	294	0
54481	505	295	0
54482	505	296	0
54483	505	297	0
54484	505	301	0
54485	505	302	0
54486	505	303	0
54487	505	304	0
54488	505	305	0
54489	505	306	0
54490	505	307	0
54491	505	311	0
54492	505	312	0
54493	505	313	0
54494	505	314	0
54495	505	315	0
54496	505	316	0
54497	505	317	0
54498	505	321	0
54499	505	322	0
54500	505	323	0
54501	505	324	0
54502	505	325	0
54503	505	326	0
54504	505	327	0
54505	505	331	0
54506	505	332	0
54507	505	333	0
54508	505	334	0
54509	505	335	0
54510	505	336	0
54511	505	337	0
54512	505	341	0
54513	505	342	0
54514	505	343	0
54515	505	344	0
54516	505	345	0
54517	505	346	0
54518	505	347	0
54519	505	351	0
54520	505	352	0
54521	505	353	0
54522	505	354	0
54523	505	355	0
54524	505	356	0
54525	505	357	0
54526	505	361	0
54527	505	362	0
54528	505	363	0
54529	505	364	0
54530	505	365	0
54531	505	366	0
54532	505	367	0
54533	505	371	0
54534	505	372	0
54535	505	373	0
54536	505	374	0
54537	505	375	0
54538	505	376	0
54539	505	377	0
54540	505	381	0
54541	505	382	0
54542	505	383	0
54543	505	384	0
54544	505	385	0
54545	505	386	0
54546	505	387	0
54547	505	391	0
54548	505	392	0
54549	505	393	0
54550	505	394	0
54551	505	395	0
54552	505	396	0
54553	505	397	0
54554	505	401	0
54555	505	402	0
54556	505	403	0
54557	505	404	0
54558	505	405	0
54559	505	406	0
54560	505	407	0
54561	505	411	0
54562	505	412	0
54563	505	413	0
54564	505	414	0
54565	505	415	0
54566	505	416	0
54567	505	417	0
54568	505	421	0
54569	505	422	0
54570	505	423	0
54571	505	424	0
54572	505	425	0
54573	505	426	0
54574	505	427	0
54575	505	431	0
54576	505	432	0
54577	505	433	0
54578	505	434	0
54579	505	435	0
54580	505	436	0
54581	505	437	0
54582	505	441	0
54583	505	442	0
54584	505	443	0
54585	505	444	0
54586	505	445	0
54587	505	446	0
54588	505	447	0
54589	505	451	0
54590	505	452	0
54591	505	453	0
54592	505	454	0
54593	505	455	0
54594	505	456	0
54595	505	457	0
54596	505	461	0
54597	505	462	0
54598	505	463	0
54599	505	464	0
54600	505	465	0
54601	505	466	0
54602	505	467	0
54603	505	471	0
54604	505	472	0
54605	505	473	0
54606	505	474	0
54607	505	475	0
54608	505	476	0
54609	505	477	0
54610	505	481	0
54611	505	999	0
54612	506	1	0
54613	506	11	0
54614	506	12	0
54615	506	13	0
54616	506	14	0
54617	506	15	0
54618	506	16	0
54619	506	17	0
54620	506	21	0
54621	506	22	0
54622	506	23	0
54623	506	24	0
54624	506	25	0
54625	506	26	0
54626	506	27	0
54627	506	31	0
54628	506	32	0
54629	506	33	0
54630	506	34	0
54631	506	35	0
54632	506	36	0
54633	506	37	0
54634	506	41	0
54635	506	42	0
54636	506	43	0
54637	506	44	0
54638	506	45	0
54639	506	46	0
54640	506	47	0
54641	506	51	0
54642	506	52	0
54643	506	53	0
54644	506	54	0
54645	506	55	0
54646	506	56	0
54647	506	57	0
54648	506	61	0
54649	506	62	0
54650	506	63	0
54651	506	64	0
54652	506	65	0
54653	506	66	0
54654	506	67	0
54655	506	71	0
54656	506	72	0
54657	506	73	0
54658	506	74	0
54659	506	75	1
54660	506	76	1
54661	506	77	1
54662	506	81	0
54663	506	82	0
54664	506	83	0
54665	506	84	0
54666	506	85	0
54667	506	86	0
54668	506	87	0
54669	506	91	0
54670	506	92	0
54671	506	93	0
54672	506	94	0
54673	506	95	0
54674	506	96	0
54675	506	97	0
54676	506	101	0
54677	506	102	0
54678	506	103	0
54679	506	104	0
54680	506	105	0
54681	506	106	0
54682	506	107	0
54683	506	111	0
54684	506	112	0
54685	506	113	0
54686	506	114	0
54687	506	115	0
54688	506	116	0
54689	506	117	0
54690	506	121	0
54691	506	122	0
54692	506	123	0
54693	506	124	0
54694	506	125	0
54695	506	126	0
54696	506	127	0
54697	506	131	0
54698	506	132	0
54699	506	133	0
54700	506	134	0
54701	506	135	0
54702	506	136	0
54703	506	137	0
54704	506	141	0
54705	506	142	0
54706	506	143	0
54707	506	144	0
54708	506	145	0
54709	506	146	0
54710	506	147	0
54711	506	151	0
54712	506	152	0
54713	506	153	0
54714	506	154	0
54715	506	155	0
54716	506	156	0
54717	506	157	0
54718	506	161	0
54719	506	162	0
54720	506	163	0
54721	506	164	0
54722	506	165	0
54723	506	166	0
54724	506	167	0
54725	506	171	0
54726	506	172	0
54727	506	173	0
54728	506	174	0
54729	506	175	0
54730	506	176	0
54731	506	177	0
54732	506	181	0
54733	506	182	0
54734	506	183	0
54735	506	184	0
54736	506	185	0
54737	506	186	0
54738	506	187	0
54739	506	201	0
54740	506	202	0
54741	506	203	0
54742	506	204	0
54743	506	205	0
54744	506	206	0
54745	506	207	0
54746	506	211	0
54747	506	212	0
54748	506	213	0
54749	506	214	0
54750	506	215	0
54751	506	216	0
54752	506	217	0
54753	506	221	0
54754	506	222	0
54755	506	223	0
54756	506	224	0
54757	506	225	0
54758	506	226	0
54759	506	227	0
54760	506	231	0
54761	506	232	0
54762	506	233	0
54763	506	234	0
54764	506	235	0
54765	506	236	0
54766	506	237	0
54767	506	241	0
54768	506	242	0
54769	506	243	0
54770	506	244	0
54771	506	245	0
54772	506	246	0
54773	506	247	0
54774	506	251	0
54775	506	252	0
54776	506	253	0
54777	506	254	0
54778	506	255	0
54779	506	256	0
54780	506	257	0
54781	506	261	0
54782	506	262	0
54783	506	263	0
54784	506	264	0
54785	506	265	0
54786	506	266	0
54787	506	267	0
54788	506	271	0
54789	506	272	0
54790	506	273	0
54791	506	274	0
54792	506	275	0
54793	506	276	0
54794	506	277	0
54795	506	281	0
54796	506	282	0
54797	506	283	0
54798	506	284	0
54799	506	285	0
54800	506	286	0
54801	506	287	0
54802	506	291	0
54803	506	292	0
54804	506	293	0
54805	506	294	0
54806	506	295	0
54807	506	296	0
54808	506	297	0
54809	506	301	0
54810	506	302	0
54811	506	303	0
54812	506	304	0
54813	506	305	0
54814	506	306	0
54815	506	307	0
54816	506	311	0
54817	506	312	0
54818	506	313	0
54819	506	314	0
54820	506	315	0
54821	506	316	0
54822	506	317	0
54823	506	321	0
54824	506	322	0
54825	506	323	0
54826	506	324	0
54827	506	325	0
54828	506	326	0
54829	506	327	0
54830	506	331	0
54831	506	332	0
54832	506	333	0
54833	506	334	0
54834	506	335	0
54835	506	336	0
54836	506	337	0
54837	506	341	0
54838	506	342	0
54839	506	343	0
54840	506	344	0
54841	506	345	0
54842	506	346	0
54843	506	347	0
54844	506	351	0
54845	506	352	0
54846	506	353	0
54847	506	354	0
54848	506	355	0
54849	506	356	0
54850	506	357	0
54851	506	361	0
54852	506	362	0
54853	506	363	0
54854	506	364	0
54855	506	365	0
54856	506	366	0
54857	506	367	0
54858	506	371	0
54859	506	372	0
54860	506	373	0
54861	506	374	0
54862	506	375	0
54863	506	376	0
54864	506	377	0
54865	506	381	0
54866	506	382	0
54867	506	383	0
54868	506	384	0
54869	506	385	0
54870	506	386	0
54871	506	387	0
54872	506	391	0
54873	506	392	0
54874	506	393	0
54875	506	394	0
54876	506	395	0
54877	506	396	0
54878	506	397	0
54879	506	401	0
54880	506	402	0
54881	506	403	0
54882	506	404	0
54883	506	405	0
54884	506	406	0
54885	506	407	0
54886	506	411	0
54887	506	412	0
54888	506	413	0
54889	506	414	0
54890	506	415	0
54891	506	416	0
54892	506	417	0
54893	506	421	0
54894	506	422	0
54895	506	423	0
54896	506	424	0
54897	506	425	0
54898	506	426	0
54899	506	427	0
54900	506	431	0
54901	506	432	0
54902	506	433	0
54903	506	434	0
54904	506	435	0
54905	506	436	0
54906	506	437	0
54907	506	441	0
54908	506	442	0
54909	506	443	0
54910	506	444	0
54911	506	445	0
54912	506	446	0
54913	506	447	0
54914	506	451	0
54915	506	452	0
54916	506	453	0
54917	506	454	0
54918	506	455	0
54919	506	456	0
54920	506	457	0
54921	506	461	0
54922	506	462	0
54923	506	463	0
54924	506	464	0
54925	506	465	0
54926	506	466	0
54927	506	467	0
54928	506	471	0
54929	506	472	0
54930	506	473	0
54931	506	474	0
54932	506	475	0
54933	506	476	0
54934	506	477	0
54935	506	481	0
54936	506	999	0
54937	507	1	0
54938	507	11	0
54939	507	12	0
54940	507	13	0
54941	507	14	0
54942	507	15	0
54943	507	16	0
54944	507	17	0
54945	507	21	0
54946	507	22	0
54947	507	23	0
54948	507	24	0
54949	507	25	0
54950	507	26	0
54951	507	27	0
54952	507	31	0
54953	507	32	0
54954	507	33	0
54955	507	34	0
54956	507	35	0
54957	507	36	0
54958	507	37	0
54959	507	41	0
54960	507	42	0
54961	507	43	0
54962	507	44	0
54963	507	45	0
54964	507	46	0
54965	507	47	0
54966	507	51	0
54967	507	52	0
54968	507	53	0
54969	507	54	0
54970	507	55	0
54971	507	56	0
54972	507	57	0
54973	507	61	0
54974	507	62	0
54975	507	63	0
54976	507	64	0
54977	507	65	0
54978	507	66	0
54979	507	67	0
54980	507	71	0
54981	507	72	0
54982	507	73	0
54983	507	74	0
54984	507	75	0
54985	507	76	0
54986	507	77	0
54987	507	81	0
54988	507	82	0
54989	507	83	0
54990	507	84	0
54991	507	85	0
54992	507	86	0
54993	507	87	0
54994	507	91	0
54995	507	92	0
54996	507	93	0
54997	507	94	0
54998	507	95	0
54999	507	96	0
55000	507	97	0
55001	507	101	0
55002	507	102	0
55003	507	103	0
55004	507	104	0
55005	507	105	0
55006	507	106	0
55007	507	107	0
55008	507	111	0
55009	507	112	0
55010	507	113	0
55011	507	114	0
55012	507	115	0
55013	507	116	0
55014	507	117	0
55015	507	121	0
55016	507	122	0
55017	507	123	0
55018	507	124	0
55019	507	125	0
55020	507	126	0
55021	507	127	0
55022	507	131	0
55023	507	132	0
55024	507	133	0
55025	507	134	0
55026	507	135	1
55027	507	136	1
55028	507	137	1
55029	507	141	0
55030	507	142	0
55031	507	143	0
55032	507	144	0
55033	507	145	0
55034	507	146	0
55035	507	147	0
55036	507	151	0
55037	507	152	0
55038	507	153	0
55039	507	154	0
55040	507	155	0
55041	507	156	0
55042	507	157	0
55043	507	161	0
55044	507	162	0
55045	507	163	0
55046	507	164	0
55047	507	165	0
55048	507	166	0
55049	507	167	0
55050	507	171	0
55051	507	172	0
55052	507	173	0
55053	507	174	0
55054	507	175	0
55055	507	176	0
55056	507	177	0
55057	507	181	0
55058	507	182	0
55059	507	183	0
55060	507	184	0
55061	507	185	0
55062	507	186	0
55063	507	187	0
55064	507	201	0
55065	507	202	0
55066	507	203	0
55067	507	204	0
55068	507	205	0
55069	507	206	0
55070	507	207	0
55071	507	211	0
55072	507	212	0
55073	507	213	0
55074	507	214	0
55075	507	215	0
55076	507	216	0
55077	507	217	0
55078	507	221	0
55079	507	222	0
55080	507	223	0
55081	507	224	0
55082	507	225	0
55083	507	226	0
55084	507	227	0
55085	507	231	0
55086	507	232	0
55087	507	233	0
55088	507	234	0
55089	507	235	0
55090	507	236	0
55091	507	237	0
55092	507	241	0
55093	507	242	0
55094	507	243	0
55095	507	244	0
55096	507	245	0
55097	507	246	0
55098	507	247	0
55099	507	251	0
55100	507	252	0
55101	507	253	0
55102	507	254	0
55103	507	255	0
55104	507	256	0
55105	507	257	0
55106	507	261	0
55107	507	262	0
55108	507	263	0
55109	507	264	0
55110	507	265	0
55111	507	266	0
55112	507	267	0
55113	507	271	0
55114	507	272	0
55115	507	273	0
55116	507	274	0
55117	507	275	0
55118	507	276	0
55119	507	277	0
55120	507	281	0
55121	507	282	0
55122	507	283	0
55123	507	284	0
55124	507	285	0
55125	507	286	0
55126	507	287	0
55127	507	291	0
55128	507	292	0
55129	507	293	0
55130	507	294	0
55131	507	295	0
55132	507	296	0
55133	507	297	0
55134	507	301	0
55135	507	302	0
55136	507	303	0
55137	507	304	0
55138	507	305	0
55139	507	306	0
55140	507	307	0
55141	507	311	0
55142	507	312	0
55143	507	313	0
55144	507	314	0
55145	507	315	0
55146	507	316	0
55147	507	317	0
55148	507	321	0
55149	507	322	0
55150	507	323	0
55151	507	324	0
55152	507	325	0
55153	507	326	0
55154	507	327	0
55155	507	331	0
55156	507	332	0
55157	507	333	0
55158	507	334	0
55159	507	335	0
55160	507	336	0
55161	507	337	0
55162	507	341	0
55163	507	342	0
55164	507	343	0
55165	507	344	0
55166	507	345	0
55167	507	346	0
55168	507	347	0
55169	507	351	0
55170	507	352	0
55171	507	353	0
55172	507	354	0
55173	507	355	0
55174	507	356	0
55175	507	357	0
55176	507	361	0
55177	507	362	0
55178	507	363	0
55179	507	364	0
55180	507	365	0
55181	507	366	0
55182	507	367	0
55183	507	371	0
55184	507	372	0
55185	507	373	0
55186	507	374	0
55187	507	375	0
55188	507	376	0
55189	507	377	0
55190	507	381	0
55191	507	382	0
55192	507	383	0
55193	507	384	0
55194	507	385	0
55195	507	386	0
55196	507	387	0
55197	507	391	0
55198	507	392	0
55199	507	393	0
55200	507	394	0
55201	507	395	0
55202	507	396	0
55203	507	397	0
55204	507	401	0
55205	507	402	0
55206	507	403	0
55207	507	404	0
55208	507	405	0
55209	507	406	0
55210	507	407	0
55211	507	411	0
55212	507	412	0
55213	507	413	0
55214	507	414	0
55215	507	415	0
55216	507	416	0
55217	507	417	0
55218	507	421	0
55219	507	422	0
55220	507	423	0
55221	507	424	0
55222	507	425	0
55223	507	426	0
55224	507	427	0
55225	507	431	0
55226	507	432	0
55227	507	433	0
55228	507	434	0
55229	507	435	0
55230	507	436	0
55231	507	437	0
55232	507	441	0
55233	507	442	0
55234	507	443	0
55235	507	444	0
55236	507	445	0
55237	507	446	0
55238	507	447	0
55239	507	451	0
55240	507	452	0
55241	507	453	0
55242	507	454	0
55243	507	455	0
55244	507	456	0
55245	507	457	0
55246	507	461	0
55247	507	462	0
55248	507	463	0
55249	507	464	0
55250	507	465	0
55251	507	466	0
55252	507	467	0
55253	507	471	0
55254	507	472	0
55255	507	473	0
